name,x,y,z,vx,vy,vz,E
gamma,0.0450981,1.74314,42.0,-0.236097,0.0438009,3.42989,3.43829
gamma,1.2257,-0.157021,42.0,0.00583517,-0.12757,1.074,0.37088
gamma,1.05862,-1.83858,42.0,0.171819,-0.284933,5.94698,5.95628
gamma,1.03849,0.547128,42.0,-0.00686049,-0.0868574,2.44552,2.44707
gamma,0.756958,1.13694,42.0,0.00972122,0.0146483,0.0568256,0.0520918
gamma,0.19412,-1.53654,42.0,0.00765644,-0.213344,5.94777,1.10906
gamma,3.23896,1.81324,42.0,0.359917,0.558965,1.34816,0.851824
gamma,0.247441,1.909,42.0,0.0487005,0.266626,5.13057,5.13772
gamma,0.729756,-1.99334,42.0,0.0302553,-0.0410421,1.06662,0.223435
gamma,-1.81504,1.3191,42.0,-1.51104,-0.274457,3.88768,3.09317
gamma,-0.266277,2.24048,42.0,0.0151982,0.275815,0.374698,0.201213
gamma,-0.627912,-1.34764,42.0,0.673791,0.362686,1.70979,0.432468
gamma,0.843465,-0.482288,42.0,-0.00910718,-0.04497,1.51296,0.305512
gamma,-0.0880876,-1.85781,42.0,0.113461,-0.357411,4.96068,4.97483
gamma,1.59456,-1.00631,42.0,0.189689,-0.128142,4.16584,1.05288
gamma,-0.31264,-0.3962,42.0,0.0083206,0.0162984,7.11281,7.11284
gamma,-0.65966,0.581013,42.0,-0.103629,0.0348793,6.70809,6.70899
gamma,-1.70963,0.51883,42.0,-0.12112,0.0746105,1.90733,1.0858
gamma,0.699995,0.196585,42.0,0.106868,-0.0170349,6.92409,4.50256
gamma,0.924126,0.160981,56.1953,0.0145946,-0.00452743,0.0232911,0.0
gamma,1.26929,-1.46696,42.0,0.0479614,-0.075702,2.20571,2.20753
gamma,-2.10011,0.489045,42.0,-0.0260243,-0.00906001,0.0511676,0.055913
gamma,1.07107,0.631823,42.0,0.0334389,0.0485378,2.05885,2.0597
gamma,1.10635,0.475956,42.0,0.287745,0.124504,5.69381,0.407185
gamma,1.42191,1.43297,42.0,0.0581435,0.0755446,1.72317,1.60356
gamma,1.38381,-0.501825,42.0,0.134733,-0.0259071,3.19755,0.335806
gamma,-0.177059,-1.0752,42.0,0.00266935,-0.343959,9.09973,9.10623
gamma,-1.07042,-0.687251,42.0,0.000909258,-0.204952,3.60778,1.8041
gamma,0.715205,1.28853,42.0,0.0692063,0.0976733,2.97589,2.9783
gamma,-0.22736,-0.325207,42.0,-0.00083933,-0.122227,0.637038,0.581443
gamma,0.943722,-0.23232,42.0,0.101507,0.00364158,3.00318,2.95135
gamma,-1.33114,0.513041,42.0,-0.0979812,0.0284185,2.86864,2.87045
gamma,-2.07777,0.179521,42.0,-0.159992,-0.129656,3.11623,3.12303
gamma,-1.07317,1.42373,42.0,-0.242321,0.409969,9.62744,9.63921
gamma,-0.49502,-1.03998,42.0,-0.0606154,-0.114395,3.34972,3.35222
gamma,-0.225439,0.149414,42.0,-0.0080857,-0.0353335,2.36567,2.34012
gamma,1.96999,-1.00731,42.0,0.323111,-0.111667,4.99997,5.01165
gamma,-1.61911,0.230054,42.0,-0.12675,0.0281737,4.38674,4.38866
gamma,1.86644,-1.22231,42.0,0.11143,-0.0639603,2.9349,0.320572
gamma,-1.13181,-0.243856,42.0,-0.0573871,-0.0507091,3.07568,2.31798
gamma,0.641637,0.752933,42.0,0.0059067,-0.00115343,2.15524,0.834597
gamma,-0.246626,-1.27042,42.0,-0.109987,0.136743,2.84198,2.8474
gamma,-0.899543,0.456239,42.0,-0.0210042,0.0136079,1.33498,1.28653
gamma,0.0846313,-0.85519,42.0,0.288069,-0.176783,6.00051,6.01002
gamma,1.16428,-0.122574,42.0,-0.122795,-0.254527,0.24794,0.34045
gamma,-1.4831,-1.74778,42.0,-0.213877,-0.287244,5.07749,5.0901
gamma,-0.365585,1.29799,42.0,-0.0319677,0.0716752,3.49974,0.378311
gamma,2.68834,-0.828527,42.0,0.0403287,-0.00969794,0.326873,0.329494
gamma,0.469954,1.81176,42.0,0.0245194,0.0743435,0.369463,0.375655
gamma,1.43184,1.81028,42.0,0.157472,0.29984,2.70997,1.27573
gamma,-0.0750132,-1.85683,42.0,-0.0296067,-0.0839108,2.48698,2.48857
gamma,-0.940586,-1.20409,42.0,-0.0425712,-0.0309159,2.40976,2.41033
gamma,1.45271,-1.62905,42.0,0.137951,-0.141259,4.06151,1.87308
gamma,0.238441,-1.52134,42.0,-0.00175945,-0.0646257,1.97373,0.436875
gamma,1.29297,-1.46573,42.0,0.0882937,-0.117363,2.69885,0.303506
gamma,-0.354057,1.32156,42.0,-0.147536,0.119237,3.51193,1.04438
gamma,-3.222,1.84364,42.0,-0.0949139,0.0300592,0.405438,0.395455
gamma,2.71813,-1.17167,42.0,0.06338,-0.00960228,0.506962,0.309966
gamma,-1.01647,1.35038,42.0,-0.213097,0.325115,8.29864,8.30773
gamma,0.577842,0.769129,42.0,0.0326539,0.145883,4.4841,0.542583
gamma,1.69941,-1.0387,42.0,0.168736,0.0298576,1.07235,1.08596
gamma,0.555905,-1.75293,42.0,0.000987044,-0.0412034,0.216329,0.130704
gamma,2.35031,-1.31638,42.0,0.155153,-0.0402953,1.01015,0.241953
gamma,-0.479474,0.292663,42.0,-0.277811,-0.0625158,14.2407,0.957579
gamma,-0.865053,0.200095,61.6054,0.00338338,-0.00354347,0.118154,0.114913
gamma,0.638434,2.07441,42.0,0.0342579,0.196446,4.08899,2.26893
gamma,-0.635965,-1.05671,42.0,-0.0802992,-0.102257,3.94957,3.95171
gamma,2.77271,-0.38456,42.0,0.0606868,0.000285737,0.270826,0.203975
gamma,-1.2766,0.745541,42.0,-0.0269392,0.0448,0.271159,0.165125
gamma,1.89649,-1.18352,42.0,0.128491,-0.0586379,2.74669,1.63931
gamma,-1.35081,0.412124,42.0,-0.0868279,0.016476,3.29104,3.29223
gamma,1.60336,1.56357,42.0,0.13845,0.190355,4.22746,4.234
gamma,0.122793,2.00171,42.0,-0.0619855,0.0963264,1.50034,1.2265
gamma,-1.28003,-0.312852,42.0,0.00824377,-0.439576,0.686206,0.218697
gamma,-0.0270274,0.612145,42.0,-0.0346427,0.021222,4.29158,2.96435
gamma,2.05411,0.357525,42.0,0.369001,0.113271,6.32497,0.437258
gamma,2.19531,0.381828,44.2439,0.000234177,-0.00170171,0.00424535,0.0
gamma,-0.16658,0.652172,42.0,-0.00452744,-0.0148702,0.806006,0.533055
gamma,0.638785,0.906471,42.0,0.0801997,0.0362024,2.6465,0.239522
gamma,0.0713407,0.0857833,42.0,0.020862,0.0121188,2.58125,2.41122
gamma,1.04802,1.57382,42.0,0.0412796,0.0915332,2.02864,2.03112
gamma,-1.11459,1.86664,42.0,-0.0665133,0.0727556,2.14417,0.26416
gamma,1.27709,-2.00978,42.0,0.0681617,-0.125067,1.96844,0.64514
gamma,0.429588,0.402811,42.0,-0.061443,0.0501101,3.01458,0.420353
gamma,0.701002,-0.985642,42.0,0.0509621,-0.0918759,3.12481,3.12657
gamma,0.848876,1.9765,42.0,0.224052,0.367513,8.08121,8.09267
gamma,-0.00663089,0.790556,42.0,0.045591,0.199821,11.1479,11.1497
gamma,1.716,0.967725,42.0,0.119712,0.0666595,2.31196,2.22817
gamma,2.34456,-1.45747,42.0,0.118003,-0.0271344,1.42392,0.222802
gamma,0.668292,0.59897,42.0,0.139501,0.0896967,9.16922,9.04474
gamma,-0.421977,-1.37618,42.0,-0.000809608,-0.32386,9.37742,9.38301
gamma,-1.38087,2.01462,42.0,-0.0847335,0.164508,3.70879,3.7134
gamma,-0.854724,-0.573989,42.0,-0.100794,-0.139601,1.9033,0.296796
gamma,0.265915,-1.87998,42.0,0.00367606,-0.130047,3.8436,3.8458
gamma,0.0693044,-0.119599,42.0,0.0101629,0.0509556,0.889516,0.41581
gamma,2.07245,-0.451908,42.0,0.143542,-0.0193486,2.55904,2.5454
gamma,-1.81696,1.55511,42.0,-0.127413,0.196205,1.23017,0.734418
gamma,-1.12061,1.55794,42.0,-0.0401591,0.0579044,1.84283,0.631051
gamma,1.37193,-1.34283,42.0,0.259391,-0.235039,7.18246,0.870547
gamma,1.30607,1.33926,42.0,0.958011,-0.190376,2.77843,0.540687
gamma,-0.8965,-2.09728,42.0,-0.147252,-0.21378,3.90269,2.98495
gamma,-1.93483,1.46646,42.0,-0.179116,0.149776,4.20084,4.20732
gamma,-0.801982,-0.0425186,42.0,-0.0852958,-0.00051141,3.15364,0.248304
gamma,-0.432468,1.42563,42.0,-0.0162438,-0.00125303,0.510739,0.188053
gamma,-1.28997,1.68295,42.0,-0.0999865,0.0989939,2.40783,1.28396
gamma,-1.23453,-0.628688,42.0,-0.34309,0.144668,0.763034,0.213699
gamma,3.78524,-0.938139,42.0,0.228072,0.00556349,1.03914,0.353761
gamma,0.88378,-1.78543,42.0,0.0754259,-0.121165,2.62003,0.692502
gamma,-0.746048,-0.735259,42.0,-0.0490162,-0.0257097,2.39599,0.393665
gamma,-1.33049,0.0442724,42.0,-0.115905,0.00764861,4.35027,0.678388
gamma,-1.61918,1.4371,42.0,-0.0424082,0.0116082,0.771058,0.742161
gamma,-1.31283,1.49853,42.0,-0.0462918,0.0379278,1.52265,0.449484
gamma,-1.5024,1.65109,47.9114,-0.00357001,0.00168661,0.00580917,0.0
gamma,-1.57433,0.8627,42.0,-0.0936073,0.0622642,2.2148,0.469881
gamma,1.77875,-1.61272,42.0,0.215561,-0.219077,4.39002,4.40076
gamma,2.76688,1.36733,42.0,0.157342,0.0504773,0.964521,0.219072
gamma,0.295361,1.21333,42.0,0.13135,0.0640635,4.45689,2.21658
gamma,2.19208,-1.85519,42.0,0.141706,-0.0532285,1.89902,0.993154
gamma,-0.714717,-1.17834,42.0,-0.0571467,-0.0444235,2.44579,0.797985
gamma,0.29178,-0.403999,42.0,0.065636,-0.0756412,0.879572,0.853804
gamma,0.372462,-1.51647,42.0,-0.0225847,-0.079681,1.64971,1.65179
gamma,0.799435,-1.55362,42.0,0.024807,-0.0631254,2.19941,0.718768
gamma,1.06789,-1.52084,42.0,0.118379,-0.141201,5.31233,5.31552
gamma,-1.00155,-1.36131,42.0,-0.111864,-0.103682,5.7749,5.77691
gamma,-0.724403,-1.05841,42.0,-0.0192108,-0.0532607,0.507852,0.367192
gamma,-1.23131,-1.47064,42.0,-0.0728984,-0.259073,5.61878,1.12151
gamma,1.31408,2.01179,42.0,0.0722823,0.0729099,1.8398,1.45905
gamma,-1.30458,1.4121,42.0,-0.141583,0.288353,5.19841,5.20832
gamma,-1.25799,-0.711005,42.0,-0.0767502,-0.0304632,2.61835,2.61965
gamma,0.902943,0.297573,42.0,0.121973,0.0448907,4.40158,0.828921
gamma,-0.533977,-2.03974,42.0,-0.0549086,-0.100998,1.14881,0.792536
gamma,1.04642,-0.786571,42.0,0.0474806,-0.0403097,1.34374,0.728838
gamma,-0.100062,0.741336,42.0,0.027833,0.0680323,4.52486,3.56336
gamma,-1.85253,-0.734387,42.0,-0.0161022,0.0238019,0.251439,0.19312
gamma,-0.604031,1.36579,42.0,0.0329066,0.194282,2.25004,0.42095
gamma,-1.85445,-1.9083,42.0,-0.506274,-0.416405,10.8384,0.542934
gamma,-1.75741,1.02902,42.0,-0.111344,0.0679271,2.83445,2.83745
gamma,-3.66133,-1.06005,42.0,-0.179695,-0.255191,0.611502,0.536957
gamma,1.94697,-1.37367,42.0,0.110234,-0.130247,1.5347,1.23685
gamma,-0.940598,-1.19593,42.0,-0.100702,-0.091811,4.04654,4.04883
gamma,1.11382,3.7417,42.0,0.0690181,0.374273,3.08335,3.10675
gamma,0.286103,-0.260306,42.0,-0.0428902,-0.0330272,6.73729,1.22252
gamma,0.212978,-0.304604,55.4125,0.0181912,0.0490381,0.265543,0.147854
gamma,-0.585335,-1.78767,42.0,0.0359748,-0.118775,1.5358,0.927983
gamma,-0.0650447,1.16774,42.0,0.0895352,0.0601692,2.12655,0.461411
gamma,-1.77634,-0.694778,42.0,-0.0564471,-0.0483378,1.07165,0.248423
gamma,1.99383,0.509784,42.0,0.131239,0.0340433,2.05813,1.26973
gamma,2.43591,4.46345,42.0,0.416936,-0.100999,0.412951,0.56111
gamma,0.753239,-0.561612,42.0,0.239343,-0.228869,11.2199,1.55038
gamma,1.31425,-1.09896,68.3706,-0.0525786,0.0169304,1.03736,1.03883
gamma,-0.503061,-0.871136,42.0,-0.0466337,-0.0648434,2.01576,0.312383
gamma,-0.241445,1.95235,42.0,-0.0372427,0.117903,2.88308,1.02943
gamma,-0.947883,-1.45149,42.0,-0.0621537,-0.0742828,1.92375,0.23837
gamma,1.12118,-1.76021,42.0,0.0650085,-0.0937704,1.8239,1.61716
gamma,-0.311359,-0.154747,42.0,0.0463114,-0.0926583,0.992991,0.292087
gamma,0.973856,-2.08543,42.0,0.0691675,-0.176392,0.589601,0.248521
gamma,3.90457,0.0955944,42.0,0.155621,-0.0263629,0.616359,0.190725
gamma,-0.712742,0.526081,42.0,-0.0221038,0.0519515,2.73848,0.375549
gamma,-1.45001,-0.389995,42.0,-0.116768,-0.0282376,2.64494,0.29764
gamma,-1.64037,0.683957,42.0,-0.170067,0.043517,3.68196,0.547293
gamma,-3.27231,-2.18092,42.0,-0.589848,-0.558511,0.802253,0.712964
gamma,-1.03863,-1.78779,42.0,-0.0835666,-0.201089,3.68659,0.668687
gamma,0.441988,0.936439,42.0,-0.00269619,0.0964234,7.28794,0.257832
gamma,-0.78638,-1.68109,42.0,-0.0109753,-0.0634327,1.54314,0.239958
gamma,0.0372178,-1.46372,42.0,-0.0091306,-0.0794902,3.163,2.7509
gamma,-0.433949,1.5717,42.0,-0.0455985,0.10012,2.26188,2.26455
gamma,-4.05363,-0.955952,42.0,-0.0656951,-0.0140818,0.229829,0.224486
gamma,-1.48089,0.390128,42.0,-0.20393,0.0525709,1.53891,0.336448
gamma,2.37103,1.6264,42.0,0.0460634,0.0801599,0.409501,0.171165
gamma,-1.27475,0.246758,42.0,-0.0703509,-0.0785232,2.4132,1.06631
gamma,-3.37944,-3.9957,42.0,-0.603684,-0.578278,0.800406,1.15736
gamma,-3.73821,-0.584323,42.0,-0.0640506,0.045111,1.0563,1.0592
gamma,1.00753,1.08326,42.0,0.14327,-0.0133223,1.80696,1.81268
gamma,-0.727351,-0.796389,42.0,-0.107082,-0.130535,5.22524,1.89754
gamma,-0.365189,0.703066,42.0,-0.1734,0.0618074,1.44737,1.45903
gamma,1.39396,0.511074,42.0,0.0687223,0.0336541,1.779,0.926597
gamma,-3.94088,-2.04975,42.0,-0.109241,-0.108488,0.487254,0.327199
gamma,1.1222,1.00425,42.0,0.074741,0.111843,3.20013,0.713636
gamma,1.03983,-1.84524,42.0,0.0256523,-0.0926687,0.537374,0.342306
gamma,0.198119,0.280205,42.0,0.0582747,0.114795,6.9378,0.708589
gamma,-2.17604,-0.888823,42.0,-0.121535,-0.0897521,1.39843,0.5788
gamma,0.407466,-1.5081,42.0,-0.0174237,-0.0837373,1.4364,0.827991
gamma,1.00977,1.65621,42.0,0.0547711,0.201651,4.41384,4.41879
gamma,0.221915,1.37392,42.0,0.00591183,0.268122,2.77641,2.07908
gamma,-1.52192,1.96731,42.0,-0.01077,0.118818,0.496876,0.215071
gamma,0.447384,-0.506018,42.0,0.0617994,-0.0466513,3.24382,2.96003
gamma,-4.63188,0.839366,42.0,-0.100989,0.0107645,0.321067,0.187155
gamma,-0.170826,0.877661,42.0,0.00857979,0.0343425,1.11561,0.297619
gamma,-0.371448,-1.19268,42.0,-0.0345473,0.00229957,1.0829,1.02342
gamma,-1.58666,0.788267,42.0,-0.0515971,0.039213,1.9684,1.59535
gamma,-1.53433,-0.726548,42.0,-0.123193,-0.0791161,3.0069,3.01047
gamma,-0.667226,1.67831,42.0,0.0333941,0.121687,2.69942,0.420534
gamma,0.667558,-1.46764,42.0,0.0860832,-0.0981623,3.45403,3.4565
gamma,-1.28114,1.30648,42.0,-0.116255,0.157737,3.75966,3.76476
gamma,0.669461,0.761547,42.0,0.00761916,0.0310379,1.47753,0.22617
gamma,0.28994,-0.248195,42.0,0.149458,-0.0978493,11.9413,11.9426
gamma,-1.66023,-0.160265,42.0,-0.0251855,0.0230217,0.406224,0.200577
gamma,-2.02797,-0.133219,42.0,-0.214844,-0.0290756,3.63505,1.19801
gamma,-1.41238,-2.02992,42.0,-0.505433,-0.00244623,1.15104,0.254923
gamma,2.41134,-1.46937,42.0,0.126192,-0.0105621,1.19965,0.453348
gamma,-0.638336,-1.1793,42.0,-0.0943056,-0.539366,1.29294,0.750991
gamma,-1.58331,0.888435,42.0,-0.0550441,0.0415121,1.65306,0.944043
gamma,1.04718,-1.65093,42.0,0.0423072,-0.0266208,0.99112,0.921287
gamma,-0.73963,0.715986,42.0,-0.188567,0.0499041,7.71847,0.403303
gamma,2.94848,-0.238424,42.0,0.144353,-0.168154,0.238886,0.190661
gamma,-0.385973,-1.32881,42.0,-0.0366572,-0.165041,3.97107,0.930754
gamma,-0.798807,-0.933289,42.0,-0.0194603,-0.0263283,1.80185,1.12192
gamma,-0.439232,0.107002,42.0,-0.00301522,0.019959,2.68226,2.66329
gamma,0.822734,-1.11657,42.0,0.0720436,-0.269155,8.53201,8.53656
gamma,-0.659216,1.36249,42.0,-0.0646088,0.178485,1.8941,1.63415
gamma,-0.928399,-0.924726,42.0,-0.105647,-0.124372,6.03421,6.03641
gamma,-1.88585,-0.690965,42.0,-0.0686955,0.0775189,0.621485,0.487688
gamma,2.70927,-0.227364,42.0,0.205801,0.0246078,0.974492,0.614444
gamma,1.17158,1.42833,42.0,0.0245737,0.0228925,0.387557,0.330666
gamma,-0.644464,-0.669326,42.0,-0.00175802,0.0612177,2.72652,1.34662
gamma,-2.04724,-1.20489,42.0,-0.101424,0.0215753,0.675372,0.683286
gamma,1.98205,1.94141,42.0,0.0223146,0.0326516,0.172116,0.169422
gamma,0.751739,-0.407882,42.0,-0.00666675,-0.0252109,1.05088,0.358752
gamma,-1.06236,2.04422,42.0,-0.285048,0.146984,3.45261,3.46748
gamma,-2.79897,1.62652,42.0,-0.514223,1.18947,2.29792,2.63812
gamma,-1.58339,0.01031,42.0,-0.0537068,0.0422114,0.926508,0.511562
gamma,-1.09301,-2.06613,42.0,-0.0776067,-0.0582005,1.25275,0.398386
gamma,-0.0956809,0.553772,42.0,0.00263012,0.005289,1.28509,0.407384
gamma,1.6214,1.78187,42.0,0.563589,0.62096,13.1364,13.1632
gamma,0.40682,1.69693,42.0,0.0346148,0.250944,4.95817,4.96463
gamma,1.85958,-0.0520532,42.0,0.138789,0.0502363,1.36763,0.627238
gamma,-2.17225,0.314384,42.0,-0.523215,0.0676928,8.46356,0.60448
gamma,3.01228,-0.908474,42.0,0.492522,-0.174238,1.68082,1.76014
gamma,0.168399,0.995863,42.0,-0.0607107,0.219296,1.95632,1.55649
gamma,0.295568,0.0293134,42.0,0.0254375,-0.00328201,3.64328,3.64337
gamma,1.74545,0.405577,42.0,0.258146,-0.0124984,5.67075,0.0
gamma,-0.101727,1.44914,42.0,-0.0918329,0.0426146,1.45846,1.31017
gamma,-1.68661,1.87985,42.0,-0.258823,0.233835,4.02296,2.79107
gamma,1.32655,-1.57382,42.0,0.119592,-0.0304399,1.71291,0.456504
gamma,-1.45996,1.13756,42.0,-0.34374,0.601721,1.81904,1.7212
gamma,-1.18703,0.510488,42.0,-0.00121182,-0.00360876,0.22165,0.1703
gamma,3.83386,-1.41476,42.0,0.0598761,-0.0138377,0.235346,0.233775
gamma,1.18797,0.258883,42.0,0.0272581,0.0218529,2.64642,0.238847
gamma,1.76917,0.809467,42.0,0.239832,0.0616674,5.08395,0.846847
gamma,0.904883,1.47342,42.0,0.00926692,0.0132183,0.598031,0.193521
gamma,-0.90227,0.964535,42.0,-0.223695,0.21555,10.6978,0.413752
gamma,1.10852,0.377313,42.0,0.0518423,0.042284,2.83777,1.65033
gamma,2.28546,0.523347,42.0,0.235188,0.0454107,3.57535,0.280331
gamma,-1.2792,2.16043,42.0,-0.00296383,0.329897,1.3278,1.11207
gamma,1.18129,0.32341,42.0,0.00717113,0.0212757,1.04522,0.688302
gamma,-1.59907,-1.34194,42.0,-0.15478,-0.0948926,4.57957,1.77882
gamma,-0.0368047,-0.176865,42.0,0.0112945,-0.000622874,2.14294,0.723806
gamma,-1.27843,1.24073,42.0,-0.143939,-0.0203182,1.39836,1.40589
gamma,1.30018,1.08191,42.0,0.185295,0.133944,4.67784,1.66087
gamma,1.02329,-0.592886,42.0,0.0436522,-0.0216505,2.68286,0.521722
gamma,0.257426,0.963713,42.0,-0.0132336,0.0170463,0.868151,0.584758
gamma,-2.74275,1.19086,42.0,-0.0756636,-0.00536157,0.381643,0.36866
gamma,-1.18291,1.83361,42.0,-0.0766819,0.0816135,1.92456,1.92782
gamma,1.87768,-1.77938,42.0,0.00273802,-0.00596906,0.0361797,0.0361483
gamma,-1.22237,1.02105,42.0,-0.0560284,0.0287882,1.7664,1.39927
gamma,0.0760954,0.985616,42.0,-0.0408254,0.0540549,1.275,0.299058
gamma,0.728201,1.68182,42.0,0.0195476,0.103808,3.53326,0.397355
gamma,-0.898897,-0.238042,42.0,-0.0254938,-0.00914393,2.23017,1.87639
gamma,1.05169,1.58251,42.0,0.250787,0.265982,7.22924,7.23848
gamma,-1.1006,-1.0631,42.0,-0.0510761,-0.0521682,2.25635,2.25753
gamma,-2.6856,-0.260746,42.0,-0.339738,-0.0812404,2.6777,0.413378
gamma,-0.901266,1.11223,42.0,-0.0700656,0.0721697,4.41594,4.41708
gamma,-1.36881,-1.30583,42.0,-0.0882412,-0.085277,2.40368,2.40681
gamma,1.04513,0.635592,42.0,0.0244852,-0.08923,1.55898,1.56172
gamma,-0.672945,-1.20789,42.0,-0.037138,-0.0679318,3.22388,1.78976
gamma,1.22095,0.173957,42.0,0.12437,-0.0224995,3.17789,3.1804
gamma,-1.62816,-0.594932,42.0,-0.0925552,0.0335683,0.71801,0.699912
gamma,-3.75402,-1.64452,42.0,-0.334101,-0.0730119,1.55331,0.530757
gamma,0.152696,1.83759,42.0,0.00760544,0.0608302,0.386322,0.336579
gamma,-2.09132,1.3493,42.0,-0.13648,0.0688884,2.40685,1.17296
gamma,1.39363,-0.405108,42.0,0.148078,-0.0603321,4.08915,0.337254
gamma,-0.79955,0.409206,42.0,-0.0624362,0.0137271,2.39022,2.39108
gamma,-1.24907,1.14647,42.0,-0.185489,0.130353,3.45452,0.840568
gamma,1.70777,-0.88084,42.0,0.24165,-0.0681978,5.28801,5.29397
gamma,-0.890864,-2.04588,42.0,-0.0709859,-0.0577188,1.03356,0.888049
gamma,1.93694,-1.33577,42.0,0.201982,-0.0989462,3.8173,3.82392
gamma,0.24454,-2.54135,42.0,0.112001,-0.417965,0.689531,0.226138
gamma,-1.70047,0.99763,42.0,-0.136369,0.0653961,1.33428,0.699507
gamma,-1.71857,1.4834,42.0,-0.113606,0.129959,3.76649,3.77044
gamma,0.513362,1.08566,42.0,0.251642,0.387289,11.6312,11.6404
gamma,0.616907,1.26467,42.0,0.0422098,-0.00163716,0.686253,0.380385
gamma,0.220712,-0.685574,42.0,0.127543,0.228514,2.04602,1.01062
gamma,1.05955,-0.358024,42.0,0.523172,-1.16089,4.03658,4.23265
gamma,1.13328,0.257565,42.0,0.149303,-0.0290438,4.44794,4.45054
gamma,-0.561933,0.177846,42.0,-0.0953385,-0.016051,1.6073,0.243533
gamma,-2.79922,-1.03344,42.0,-0.635279,-0.292053,4.3605,0.748038
gamma,1.44772,0.0906802,42.0,0.0318881,0.00103408,1.0441,0.861488
gamma,2.6997,0.00555911,42.0,0.0537216,0.0301731,0.294129,0.156996
gamma,0.751949,-0.872655,42.0,0.101484,-0.0594953,2.12406,0.263955
gamma,2.15287,-1.60689,42.0,0.352749,-0.120248,3.35065,0.573464
gamma,-3.26991,-0.346469,42.0,-0.288345,0.187372,0.582841,0.643027
gamma,0.389132,-0.299469,42.0,-4.78327e-05,-0.00655843,6.50104,5.82315
gamma,-1.96124,-0.765281,42.0,-0.232336,-0.00500001,3.07227,1.49911
gamma,-0.971888,-0.049477,42.0,-0.139213,-0.0245854,5.34608,5.34795
gamma,0.305275,0.304755,42.0,0.0573095,0.0221097,3.13863,0.262329
gamma,-0.64532,1.07551,42.0,-0.0439191,0.0728567,1.94528,0.0
gamma,0.829657,-0.662499,42.0,0.0230558,-0.0548071,1.79466,0.896551
gamma,-0.832699,1.48152,42.0,0.0200611,0.674747,1.17203,1.07777
gamma,1.57577,0.821,42.0,0.141107,0.122523,3.94795,3.95237
gamma,1.29485,-1.36962,42.0,0.132219,-0.157957,3.66559,0.658819
gamma,1.7645,-1.06901,42.0,0.145651,-0.0841163,3.39064,1.95019
gamma,-1.15799,-1.75705,42.0,-0.0606798,-0.11608,2.52528,2.52867
gamma,1.38127,-0.244804,42.0,0.0513771,-0.0651295,0.456778,0.423298
gamma,-4.32149,-1.47169,42.0,-0.0772332,-0.0563864,0.397137,0.350518
gamma,-1.39587,0.910724,42.0,-0.0626844,0.0536715,2.61742,0.363966
gamma,-0.122169,0.543119,42.0,0.00355216,0.0487788,0.798876,0.738269
gamma,-0.617381,-0.815897,42.0,-0.0519411,-0.0481461,2.07338,2.07459
gamma,0.953083,1.08724,42.0,0.237432,0.17505,3.11262,0.581133
gamma,2.79797,2.46052,66.3329,-0.00261555,0.00230244,0.0355347,0.0357051
gamma,-1.88195,0.0871297,42.0,-0.20642,0.0244954,4.78071,4.78523
gamma,1.29627,-1.13412,42.0,0.146595,-0.120992,4.33629,2.97005
gamma,-0.950983,0.233722,42.0,-0.0358802,-0.0102997,2.14597,1.42045
gamma,-0.408039,0.797251,42.0,-0.0604049,0.0811092,0.252876,0.269844
gamma,1.14417,1.19529,42.0,0.340705,0.37887,6.47574,6.49576
gamma,-1.00976,-0.612573,42.0,-0.0661203,-0.0679545,3.32998,1.46608
gamma,0.769441,-1.08156,42.0,0.00600584,0.0598602,1.19022,0.932746
gamma,1.88522,1.41059,42.0,0.320939,-0.0488734,0.994233,0.627175
gamma,0.559026,0.211059,42.0,0.0668255,0.00255248,3.42942,3.43008
gamma,1.13101,0.67137,42.0,0.0693654,0.0101463,1.65957,0.235007
gamma,1.93738,1.39807,42.0,0.241748,0.0485119,4.48163,3.718
gamma,-2.98423,1.96966,42.0,-0.0850963,0.0699206,0.378726,0.368781
gamma,0.0778588,-0.741375,42.0,0.00375163,-0.0320562,4.05283,0.493371
gamma,0.182623,1.57737,42.0,-0.0535523,0.140111,2.12946,0.526154
gamma,1.60551,0.733701,42.0,0.00728285,-0.0468713,0.54813,0.509254
gamma,-0.213392,-1.53971,42.0,-0.0185821,-0.18169,3.14974,0.331674
gamma,-0.2045,-1.58459,42.9336,0.241336,0.0049523,0.828938,0.22847
gamma,0.431383,-0.59219,42.0,-0.00947512,-0.0547802,0.312657,0.270267
gamma,0.191063,0.498209,42.0,0.0270933,0.0407174,5.74275,0.0
gamma,1.11136,-0.529181,42.0,0.0552603,-0.00150853,1.08101,0.601828
gamma,1.45575,-0.538583,48.7371,0.000234569,0.000439791,0.000158828,0.0
gamma,1.89694,-0.697601,42.0,0.297611,-0.0712074,6.00396,6.01175
gamma,-1.67823,-0.317142,42.0,-0.0192439,-0.0132765,0.372429,0.250338
gamma,0.688251,-0.537892,42.0,0.0907639,-0.0712831,0.738694,0.243908
gamma,0.405616,-1.11007,42.0,0.0163661,-0.128759,3.50024,3.38107
gamma,-0.902867,-0.168979,42.0,-0.00706375,-0.00554649,0.127161,0.0929052
gamma,-0.0291256,1.48281,42.0,0.0101824,0.0693842,1.53221,1.53381
gamma,1.97131,-0.906544,42.0,0.0433841,-0.0449727,0.34481,0.310421
gamma,0.28005,-1.07326,42.0,0.10678,-0.300238,8.20814,4.60871
