name,x,y,z,vx,vy,vz,E
e-,-3.44908,-1.5081,42.7375,-0.0143417,0.012193,-0.0116288,0.00047882
e-,-3.44908,-1.5081,42.7375,-0.0197117,0.204839,0.294068,0.108686
e-,-4.4729,1.97872,50.3383,-0.97875,0.471888,2.03329,1.74595
e-,1.96862,1.23013,64.0272,-0.558175,0.177199,3.70909,3.07553
e-,2.75162,-2.24383,59.9791,0.272927,-0.552461,3.57014,2.94482
e-,1.72797,-0.226443,42.0,0.353503,0.338798,1.25373,0.928676
e-,0.852386,-0.0246359,58.2598,0.317172,-0.0887853,0.379292,0.197568
e-,0.852386,-0.0246359,58.2598,-0.0572006,-0.102957,2.1248,1.57928
e-,-0.742859,0.960388,46.865,0.0297367,0.18073,2.60874,2.04398
e-,1.57578,0.535804,69.2234,-0.417966,0.470951,2.48879,1.99725
e-,0.205556,2.89189,55.345,0.131361,-0.249634,0.216344,0.107398
e-,-2.07292,0.631896,45.7984,-0.0730862,0.370776,0.732339,0.438494
e-,0.684443,0.109508,46.2639,-0.00641701,-0.0215367,-3.68143e-05,0.0004939
e-,0.684443,0.109508,46.2639,-0.58997,-0.427887,2.7669,2.22307
e-,3.11937,2.34991,68.6422,-0.0025864,0.0166225,0.0154077,0.000489478
e-,3.11937,2.34991,68.6422,0.219547,0.756567,2.09074,1.66959
e-,0.669665,-1.84756,63.9275,0.260289,-0.0997177,3.3261,2.69502
e-,-1.43906,-1.47943,52.8575,-0.89967,-0.929045,2.19247,1.93596
e-,1.34218,-0.686856,45.1222,-0.00792379,-0.0197217,0.00615234,0.000466188
e-,1.34218,-0.686856,45.1222,-0.0502707,-0.184236,0.0756273,0.0377203
e-,0.62687,-0.684706,47.3392,0.179709,0.0783745,0.0739786,0.0399916
e-,1.03186,-0.218859,45.9114,0.0593532,-0.448121,0.96,0.633542
e-,-0.876015,-1.30802,43.5681,-0.0195163,0.00591377,0.00858633,0.000457105
e-,-0.876015,-1.30802,43.5681,-0.143631,-0.782154,1.13792,0.916944
e-,0.365562,0.269074,50.1301,0.428889,0.868769,6.08568,5.29765
e-,-1.72786,-1.3626,57.6272,-0.00784695,0.00497216,0.020836,0.000475902
e-,-1.72786,-1.3626,57.6272,0.300509,0.922529,2.5522,2.09245
